Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
B_0_4_P_BLUE_0_0_0_3_0_4_P_ORANGE_0_4_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.46175572,0.029800715,0.4196279,0.48384905,0.033995986,0.018896114,0.008196322,0.052927207
B_0_4_P_BLUE_-3_0_0_3_0_4_P_ORANGE_-2_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.46020153,0.05475147,0.38282686,0.5014295,0.014839557,0.012357741,0.0058222306,0.032313038
B_-1_4_P_BLUE_-2_1_-1_3_-1_3_P_ORANGE_-1_3_-1_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.46018553,0.09723378,0.3313026,0.56614214,0.021531016,0.008152677,0.013034493,0.0325288
B_-1_4_P_BLUE_-1_2_-1_5_2_2_P_ORANGE_-3_4_-2_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.45999816,0.0031498645,0.45740843,0.4644319,0.03142442,0.02017381,0.00949241,0.058192775
B_1_4_P_BLUE_1_1_1_3_1_4_P_ORANGE_1_3_1_4_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.45898166,0.14846852,0.24938348,0.5745418,0.045125782,0.02067043,0.022496792,0.07246671
B_-1_4_P_BLUE_-3_0_-1_3_-1_4_P_ORANGE_-1_4_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.4575003,0.07582572,0.3647381,0.5504721,0.020592583,0.013589679,0.0013740595,0.030275088
B_-1_3_P_BLUE_-4_2_-1_3_-1_4_P_ORANGE_-1_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.45626625,0.029429916,0.4165212,0.4868359,0.085396,0.03461401,0.04009949,0.12411798
B_2_3_P_BLUE_0_3_1_1_2_3_P_ORANGE_-1_4_1_4_3_3,2,1,0,3,3,0.6666666666666666,0.0,0.45592487,0.08098713,0.34443292,0.53437614,0.011289653,0.0025018656,0.00780397,0.013558334
B_0_4_P_BLUE_-1_2_-1_4_1_-1_P_ORANGE_-1_4_0_2_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.4554735,0.079064816,0.34408164,0.51958144,0.0059266393,0.0019653463,0.0038512372,0.008565405
B_1_3_P_BLUE_-1_0_1_2_1_4_P_ORANGE_-1_1_0_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.45410642,0.026985187,0.41881704,0.48433268,0.072069086,0.070075735,0.01611373,0.17088223
B_1_4_P_BLUE_1_2_2_-1_2_4_P_ORANGE_0_4_1_4_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.45400417,0.24551287,0.20024674,0.78611505,0.010199328,0.0044872006,0.0042600306,0.015104438
B_-1_0_P_BLUE_-4_-4_-1_0_0_0_P_ORANGE_-1_-1_0_-1_3_3,2,1,0,3,3,0.6666666666666666,0.0,0.45282102,0.042657714,0.4088707,0.5105844,0.07000745,0.046718314,0.03523151,0.13604598
B_3_2_P_BLUE_-1_4_3_0_3_2_P_ORANGE_1_4_2_3_3_4,2,1,0,3,3,0.6666666666666666,0.0,0.44899735,0.117446624,0.3644389,0.61508274,0.019695887,0.003443611,0.015095889,0.023380697
B_-1_4_P_BLUE_-1_2_-1_3_-1_4_P_ORANGE_-2_3_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.44817162,0.05019855,0.3791196,0.49697024,0.041589625,0.044581234,0.008655839,0.104615666
B_0_3_P_BLUE_-1_4_0_3_1_1_P_ORANGE_-3_4_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.44738612,0.039787754,0.39541215,0.4920447,0.013577086,0.006983686,0.0044927034,0.02147536
B_0_4_P_BLUE_-1_4_0_1_1_4_P_ORANGE_0_3_0_4_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.4440709,0.0057506654,0.4384268,0.45196378,0.08934184,0.059750862,0.025023641,0.16896276
B_-1_4_P_BLUE_-2_4_-1_1_0_4_P_ORANGE_-1_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.44104338,0.29122186,0.11326884,0.82088935,0.05564704,0.052705914,0.013487422,0.12996025
B_1_4_P_BLUE_0_-1_0_3_1_4_P_ORANGE_-2_2_1_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.44045222,0.062382556,0.37692145,0.52522945,0.031557333,0.032690786,0.0074525736,0.07777478
B_0_4_P_BLUE_-1_4_0_4_1_3_P_ORANGE_-3_4_0_0_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.43944407,0.059393536,0.37201855,0.5165358,0.024295216,0.017322643,0.0046760957,0.04681023
B_3_3_P_BLUE_-1_0_3_2_3_3_P_ORANGE_1_3_1_4_3_3,2,1,0,3,3,0.6666666666666666,0.0,0.43916783,0.013814529,0.42760438,0.4585869,0.02464284,0.0026377346,0.022103684,0.028279059
B_-1_4_P_BLUE_-2_2_-2_4_-1_4_P_ORANGE_-1_3_-1_4_-1_5,2,1,0,3,3,0.6666666666666666,0.0,0.4386216,0.098154806,0.3044824,0.5366194,0.006736661,0.0028256695,0.0040814322,0.010650572
B_0_4_P_BLUE_-4_3_0_2_0_4_P_ORANGE_-1_4_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.43836224,0.048333626,0.3704002,0.4786741,0.015219974,0.003821716,0.009825873,0.018210331
B_-3_-1_P_BLUE_-4_-1_-3_-1_-2_-3_P_ORANGE_-4_0_-3_-4_-2_0,2,1,0,3,3,0.6666666666666666,0.0,0.43302378,0.19871522,0.2565109,0.7106582,0.026235044,0.017565733,0.004827164,0.047852714
B_2_4_P_BLUE_-2_2_2_4_3_1_P_ORANGE_0_4_2_4_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.42735282,0.14596762,0.27420914,0.6237999,0.022238294,0.008050861,0.011064125,0.029716944
B_2_4_P_BLUE_1_2_3_2_3_4_P_ORANGE_0_4_1_4_3_4,2,1,0,3,3,0.6666666666666666,0.0,0.42534658,0.14532775,0.2386247,0.5930812,0.01808916,0.017372876,0.0047458676,0.042626772
B_-2_4_P_BLUE_-2_1_-2_4_0_4_P_ORANGE_-1_4_-1_4_-1_5,2,1,0,3,3,0.6666666666666666,0.0,0.42531052,0.010156621,0.4116936,0.43607754,0.020590926,0.012762038,0.0049563106,0.036216788
B_-1_0_P_BLUE_-1_0_-1_0_0_-2_P_ORANGE_-1_1_0_-1_3_4,2,1,0,3,3,0.6666666666666666,0.0,0.42441604,0.1990941,0.21886763,0.6938338,0.030568412,0.015686253,0.010272653,0.048471898
B_2_2_P_BLUE_0_1_2_2_3_1_P_ORANGE_-2_3_1_4_2_2,2,1,0,3,3,0.6666666666666666,0.0,0.42233837,0.12389753,0.32804963,0.5973816,0.035511184,0.0229133,0.0037930782,0.057114817
B_-1_4_P_BLUE_-1_0_0_3_0_4_P_ORANGE_-2_3_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.42070255,0.13875175,0.23976623,0.57693243,0.007704931,0.002088791,0.0061409217,0.010657184
B_-1_4_P_BLUE_-2_0_-1_3_-1_4_P_ORANGE_-1_4_-1_4_0_3,2,1,0,3,3,0.6666666666666666,0.0,0.41627666,0.079728894,0.3048526,0.48694044,0.008540952,0.0009085689,0.0075454116,0.009742228
B_-1_4_P_BLUE_-1_0_-1_4_1_3_P_ORANGE_-1_4_0_4_2_3,2,1,0,3,3,0.6666666666666666,0.0,0.414861,0.04195658,0.35573146,0.44870427,0.01895182,0.017721413,0.0028560779,0.04363604
B_-2_4_P_BLUE_-3_1_-3_4_3_3_P_ORANGE_-3_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.41346657,0.090708464,0.30174816,0.5239269,0.015541478,0.005860639,0.009189235,0.023328172
B_-2_3_P_BLUE_-2_-1_-2_2_-2_3_P_ORANGE_-3_4_-2_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.4091066,0.017695984,0.38449207,0.42532736,0.037041113,0.021423073,0.007674056,0.058174767
B_1_4_P_BLUE_0_1_2_4_3_0_P_ORANGE_0_0_1_4_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.40883896,0.026481222,0.37166628,0.43136573,0.051992714,0.040776923,0.013089895,0.10830961
B_0_4_P_BLUE_0_1_0_3_2_3_P_ORANGE_-1_4_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.40831575,0.035691507,0.37060425,0.45622674,0.069677696,0.048623953,0.015773065,0.13360502
B_-1_4_P_BLUE_-1_4_0_0_2_4_P_ORANGE_-1_4_0_5_1_2,2,1,0,3,3,0.6666666666666666,0.0,0.40512207,0.09055688,0.27841577,0.48459852,0.029875377,0.007390228,0.023365427,0.040211216
B_-1_4_P_BLUE_-3_0_-1_2_-1_4_P_ORANGE_-2_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.40510166,0.071352825,0.31124604,0.48412588,0.04668868,0.03426189,0.0153390225,0.094359055
B_-1_4_P_BLUE_-1_4_0_1_1_4_P_ORANGE_-2_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.40446997,0.11357328,0.24401884,0.4910127,0.09450126,0.074541144,0.011872028,0.19250698
B_1_4_P_BLUE_-1_3_1_1_1_4_P_ORANGE_-1_4_1_4_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.4043981,0.1085099,0.2512683,0.4896256,0.035750914,0.038229425,0.0066364673,0.08976058
B_-1_3_P_BLUE_-1_1_-1_3_-1_4_P_ORANGE_-2_4_-1_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.4026831,0.09444416,0.2699299,0.48178732,0.06736531,0.05789891,0.011426042,0.14711837
B_-2_4_P_BLUE_-3_4_-2_2_-1_2_P_ORANGE_-2_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.39957634,0.12400584,0.31156608,0.5749467,0.061379876,0.04236692,0.003035891,0.10235942
B_-2_3_P_BLUE_-2_1_-2_3_-1_2_P_ORANGE_-2_4_-1_3_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3993363,0.04161035,0.3424411,0.44079676,0.05761527,0.022331633,0.03448274,0.08780188
B_-3_3_P_BLUE_-3_3_-2_1_-2_3_P_ORANGE_-4_3_-2_3_-2_4,2,1,0,3,3,0.6666666666666666,0.0,0.3984623,0.0732075,0.29504544,0.45438015,0.020678211,0.012790074,0.0108131105,0.038740452
B_-1_4_P_BLUE_-1_1_-1_4_3_0_P_ORANGE_-2_4_-1_4_0_5,2,1,0,3,3,0.6666666666666666,0.0,0.3977926,0.21677355,0.09359416,0.58281064,0.04464473,0.053723708,0.0046797763,0.12058663
B_-1_4_P_BLUE_-4_0_-1_4_0_4_P_ORANGE_-1_4_0_4_0_5,2,1,0,3,3,0.6666666666666666,0.0,0.3974638,0.06443961,0.30658054,0.4487253,0.025720926,0.0077695157,0.01930718,0.036654115
B_-1_3_P_BLUE_-1_3_0_0_0_4_P_ORANGE_-2_4_-1_4_0_3,2,1,0,3,3,0.6666666666666666,0.0,0.3969424,0.070077784,0.29918173,0.45991105,0.080572404,0.04847609,0.029750315,0.14582983
B_-1_4_P_BLUE_-3_1_-1_4_1_2_P_ORANGE_-4_3_-1_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3953495,0.11986507,0.22614361,0.4888112,0.017787775,0.013432064,0.007087691,0.036730524
B_-1_4_P_BLUE_-2_2_-2_4_1_4_P_ORANGE_-2_4_-1_4_-1_5,2,1,0,3,3,0.6666666666666666,0.0,0.39325213,0.053246234,0.3239713,0.4534438,0.039548967,0.027332129,0.009172065,0.07543768
B_1_4_P_BLUE_-4_2_0_1_1_4_P_ORANGE_0_4_1_4_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.39324954,0.08231334,0.27690136,0.45467213,0.029682772,0.0370005,0.0030076157,0.08200602
B_0_4_P_BLUE_0_2_0_4_0_4_P_ORANGE_-3_4_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.39099565,0.069204226,0.30870917,0.47802505,0.019400815,0.010325455,0.011277505,0.033971105
B_-2_4_P_BLUE_-2_3_-2_4_0_0_P_ORANGE_-3_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.38910937,0.0044157957,0.3830771,0.3935247,0.043347012,0.019386176,0.02472605,0.07008392
B_1_4_P_BLUE_0_2_1_4_3_3_P_ORANGE_1_4_1_4_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.38725054,0.030856803,0.34990123,0.42546964,0.021816714,0.0062509244,0.014541964,0.029803755
B_-1_0_P_BLUE_-4_-4_0_0_0_0_P_ORANGE_-1_0_0_0_2_3,2,1,0,3,3,0.6666666666666666,0.0,0.38212404,0.047003623,0.33519608,0.44635978,0.108521365,0.034904886,0.07000743,0.15451846
B_1_4_P_BLUE_-1_0_1_4_3_2_P_ORANGE_0_4_1_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.38161018,0.15943177,0.18077585,0.5707793,0.033142403,0.021512628,0.016933514,0.063543566
B_0_4_P_BLUE_-1_3_-1_5_0_1_P_ORANGE_0_4_0_5_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3806754,0.13458988,0.1910264,0.48952135,0.023611158,0.015695058,0.009512818,0.045507208
B_-1_4_P_BLUE_-2_4_-1_0_-1_4_P_ORANGE_-4_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.3800656,0.13146792,0.19667141,0.49823242,0.145789,0.021016452,0.117102206,0.16686574
B_-2_4_P_BLUE_-3_2_-2_4_-1_3_P_ORANGE_-2_4_-1_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3799905,0.017886,0.3575728,0.4013457,0.034786973,0.016995866,0.021409072,0.05876936
B_0_1_P_BLUE_-4_-1_0_1_1_-1_P_ORANGE_-1_3_0_1_3_0,2,1,0,3,3,0.6666666666666666,0.0,0.37972093,0.12405042,0.20433742,0.47105,0.07361383,0.05247475,0.03512189,0.14780684
B_-2_4_P_BLUE_-3_4_-2_0_-2_4_P_ORANGE_-4_3_-2_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.379235,0.13411754,0.23894748,0.5599266,0.011898167,0.009239108,0.0024528622,0.024439475
B_2_4_P_BLUE_0_2_2_4_3_0_P_ORANGE_1_4_2_4_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.37855157,0.020244801,0.35044163,0.39731312,0.035963897,0.03374605,0.0029496474,0.08231626
B_-1_4_P_BLUE_-1_0_0_3_0_4_P_ORANGE_-1_4_0_2_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.37673613,0.14519143,0.17140618,0.4801371,0.023475116,0.011838215,0.007341919,0.03541534
B_0_4_P_BLUE_-1_5_0_4_0_4_P_ORANGE_0_4_0_5_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3753855,0.15716176,0.15313454,0.4882745,0.041356023,0.01858558,0.016360154,0.060892455
B_0_4_P_BLUE_0_0_0_4_1_1_P_ORANGE_0_3_0_4_3_1,2,1,0,3,3,0.6666666666666666,0.0,0.37347493,0.11288361,0.21431845,0.46382266,0.05052982,0.05750586,0.007331477,0.13180155
B_3_-3_P_BLUE_0_-5_1_-3_3_-4_P_ORANGE_1_-1_3_-4_3_-4,2,1,0,3,3,0.6666666666666666,0.0,0.37117136,0.27918902,0.008946044,0.6883516,0.07668091,0.035617754,0.047648486,0.12684506
B_-4_2_P_BLUE_-4_2_-2_0_0_4_P_ORANGE_-3_4_-2_4_0_3,2,1,0,3,3,0.6666666666666666,0.0,0.37113276,0.020577837,0.35292867,0.39989772,0.030488582,0.0094280625,0.017473796,0.039504766
B_-2_4_P_BLUE_-2_0_-2_4_0_3_P_ORANGE_-4_1_-2_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3698772,0.16796638,0.13241677,0.49394378,0.035230804,0.0033369735,0.03253068,0.039932746
B_-3_2_P_BLUE_-4_0_-3_2_-2_1_P_ORANGE_-2_2_-2_4_-1_1,2,1,0,3,3,0.6666666666666666,0.0,0.3692949,0.028263075,0.33401117,0.4032001,0.051639225,0.056150973,0.009387333,0.13099301
B_1_4_P_BLUE_0_2_1_4_3_0_P_ORANGE_0_4_1_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.36923862,0.028125305,0.33070374,0.39704105,0.01844649,0.017151225,0.0024072921,0.04222378
B_-2_4_P_BLUE_-3_1_-2_4_-1_2_P_ORANGE_-4_3_-2_4_-2_4,2,1,0,3,3,0.6666666666666666,0.0,0.36912167,0.08931063,0.24360037,0.4440431,0.021803701,0.0007295909,0.02111232,0.02281268
B_1_4_P_BLUE_-1_4_1_2_1_4_P_ORANGE_0_4_1_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.36797693,0.06291625,0.27983198,0.42256278,0.071351826,0.04706404,0.0049089734,0.107971236
B_0_3_P_BLUE_0_2_0_4_3_1_P_ORANGE_-1_4_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.36549616,0.24383163,0.021389421,0.5568814,0.08368822,0.09509473,0.004008221,0.21735165
B_-2_2_P_BLUE_-2_-1_-2_2_-1_4_P_ORANGE_-2_2_-2_4_-1_3,2,1,0,3,3,0.6666666666666666,0.0,0.36302483,0.03491295,0.31647703,0.40055874,0.037446015,0.0070648035,0.03214062,0.047430612
B_1_4_P_BLUE_0_1_0_4_1_4_P_ORANGE_0_4_1_3_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3599452,0.12761821,0.17963001,0.45676845,0.019281441,0.009915445,0.0070251557,0.031309728
B_-3_4_P_BLUE_-4_2_-3_4_-2_-1_P_ORANGE_-3_4_-2_4_1_2,2,1,0,3,3,0.6666666666666666,0.0,0.3547695,0.12574665,0.1774465,0.45508176,0.020901091,0.015172018,0.005364143,0.041485086
B_0_4_P_BLUE_-1_0_-1_4_0_4_P_ORANGE_-1_3_0_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.3542303,0.119731456,0.18552782,0.45115253,0.041000344,0.029136823,0.017481009,0.082061246
B_-4_-4_P_BLUE_-4_-4_-1_-5_0_-2_P_ORANGE_-4_-2_-4_0_3_-4,2,1,0,3,3,0.6666666666666666,0.0,0.35284173,0.04717504,0.2881712,0.39937273,0.05087775,0.0046616415,0.04697008,0.05742984
B_-3_4_P_BLUE_-3_4_-2_2_-1_0_P_ORANGE_-3_3_-3_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.35221756,0.19997162,0.078331575,0.55017555,0.04497722,0.03129461,0.013388207,0.08761627
B_-3_3_P_BLUE_-4_0_-3_3_0_2_P_ORANGE_-4_3_-2_3_-2_4,2,1,0,3,3,0.6666666666666666,0.0,0.3492396,0.04617048,0.28409308,0.38562348,0.018539814,0.012513624,0.0069796694,0.03592413
B_2_4_P_BLUE_2_0_2_4_3_2_P_ORANGE_1_4_2_1_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.34879187,0.061617106,0.2620302,0.39919487,0.015447434,0.0027010015,0.013071549,0.019225646
B_-2_4_P_BLUE_-3_0_-2_4_-1_2_P_ORANGE_-4_3_-2_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3466661,0.02168433,0.32159674,0.37449655,0.03646652,0.0011848398,0.035160374,0.03802858
B_3_2_P_BLUE_-1_-1_3_-1_3_2_P_ORANGE_0_3_2_4_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.34083036,0.21339284,0.0396071,0.50735325,0.03685794,0.015747838,0.022574648,0.058797635
B_1_-4_P_BLUE_1_-5_1_-4_2_-4_P_ORANGE_0_-5_1_-5_1_-4,2,1,1,2,3,0.6666666666666666,0.3333333333333333,0.33992442,0.030214649,0.301041,0.37471044,0.33859158,0.10055604,0.2257771,0.46997845
B_-2_4_P_BLUE_-2_2_-2_4_0_1_P_ORANGE_-4_4_-2_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.33924672,0.100533314,0.20122524,0.43780363,0.018997315,0.007571127,0.008326987,0.025101256
B_3_2_P_BLUE_0_0_3_1_3_2_P_ORANGE_-2_4_1_4_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.3370037,0.08119205,0.22601333,0.41797584,0.06101354,0.057835866,0.01926118,0.14279978
B_3_2_P_BLUE_1_0_3_0_3_2_P_ORANGE_0_3_1_4_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.33663106,0.12674351,0.15794252,0.43816876,0.06893068,0.092450045,0.0032585633,0.19967434
B_-4_4_P_BLUE_-4_1_-4_4_-2_0_P_ORANGE_-4_4_-3_4_-2_4,2,1,0,3,3,0.6666666666666666,0.0,0.33473396,0.025331791,0.2997589,0.35893783,0.058082014,0.07495401,0.0018861634,0.16401744
B_1_4_P_BLUE_0_4_1_1_1_4_P_ORANGE_0_4_1_3_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3343518,0.14575264,0.12827586,0.44129786,0.00824799,0.002140794,0.0054370575,0.010627362
B_-3_-5_P_BLUE_-3_-5_-2_-1_-1_-5_P_ORANGE_-4_-3_-1_-3_1_1,2,1,0,3,3,0.6666666666666666,0.0,0.33357242,0.19195785,0.12865807,0.590235,0.04353128,0.013705258,0.031370528,0.06268217
B_3_2_P_BLUE_0_0_3_2_3_4_P_ORANGE_1_2_1_4_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.33333972,0.18056197,0.07930683,0.4828152,0.0946658,0.05272955,0.048743755,0.16850887
B_-3_4_P_BLUE_-4_4_0_0_0_2_P_ORANGE_-4_0_-4_4_-2_4,2,1,0,3,3,0.6666666666666666,0.0,0.3326117,0.014147718,0.31623545,0.35075477,0.051225748,0.037308834,0.01818639,0.1033716
B_0_4_P_BLUE_0_3_1_0_3_3_P_ORANGE_0_4_0_4_1_3,2,1,0,3,3,0.6666666666666666,0.0,0.33237204,0.17751414,0.08180323,0.47101185,0.03526805,0.026257422,0.0127032,0.07209062
B_-2_4_P_BLUE_-2_0_-2_3_-2_4_P_ORANGE_-4_2_-2_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.33119175,0.05355407,0.26870784,0.39949957,0.103700496,0.051268768,0.034728754,0.1575488
B_0_4_P_BLUE_-1_3_1_4_3_3_P_ORANGE_0_4_0_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.3301741,0.119866945,0.1937426,0.4855217,0.10841804,0.06461907,0.017057903,0.15595034
B_-2_3_P_BLUE_-2_0_-2_4_-1_2_P_ORANGE_-2_4_-2_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.32476574,0.047182117,0.26118094,0.37407833,0.037007377,0.0044043176,0.031276107,0.04198522
B_2_4_P_BLUE_1_3_3_0_3_2_P_ORANGE_1_4_2_4_3_0,2,1,0,3,3,0.6666666666666666,0.0,0.3246812,0.13782948,0.15794311,0.4954817,0.022694737,0.013720374,0.0079895975,0.041010525
B_2_4_P_BLUE_-1_0_1_2_2_4_P_ORANGE_1_4_2_4_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.32007244,0.14698377,0.12819882,0.4852532,0.05856334,0.027818583,0.0192333,0.0790475
B_2_4_P_BLUE_-1_2_2_0_2_4_P_ORANGE_-1_4_1_4_2_2,2,1,0,3,3,0.6666666666666666,0.0,0.31928328,0.11285034,0.15978651,0.40386733,0.062241185,0.070860505,0.0077491803,0.16232112
B_0_0_P_BLUE_-4_-4_-1_-1_0_-1_P_ORANGE_-1_-1_-1_0_2_3,2,1,0,3,3,0.6666666666666666,0.0,0.31783938,0.04459888,0.25875035,0.36648768,0.19894809,0.117984824,0.080654904,0.36000478
B_-1_4_P_BLUE_-2_1_-2_4_-1_4_P_ORANGE_-1_4_-1_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.31545374,0.16355884,0.08462334,0.4437234,0.15082942,0.15159908,0.040496003,0.365192
B_-2_4_P_BLUE_-2_1_-2_4_2_-1_P_ORANGE_-3_4_-2_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.31544045,0.022677902,0.28524172,0.33989173,0.0130342925,0.008330676,0.0023777965,0.02271335
B_1_4_P_BLUE_0_1_0_4_2_4_P_ORANGE_0_4_1_4_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.3140031,0.03838769,0.27981517,0.36761844,0.0890305,0.022595225,0.06426459,0.118900694
B_0_3_P_BLUE_-1_0_0_2_0_4_P_ORANGE_0_4_0_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.31335998,0.056065693,0.24377757,0.3810717,0.06969816,0.0482802,0.02051941,0.13530649
B_0_0_P_BLUE_-3_-3_0_-1_0_0_P_ORANGE_-2_-1_0_0_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.3067341,0.08471822,0.2089493,0.41557953,0.10092393,0.038145963,0.04930161,0.14030063
B_1_0_P_BLUE_-3_-4_0_0_1_-1_P_ORANGE_-1_-1_1_-1_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.30370286,0.088589035,0.2240876,0.4272845,0.15115094,0.009028101,0.14380953,0.16386807
B_-4_3_P_BLUE_-4_2_-3_1_0_0_P_ORANGE_-4_3_-3_4_0_0,2,1,1,2,3,0.6666666666666666,0.3333333333333333,0.30284584,0.0770418,0.1948946,0.36959085,0.17320924,0.054123756,0.13017437,0.24954519
B_-2_4_P_BLUE_-2_1_-2_4_-2_4_P_ORANGE_-2_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.30139065,0.023229515,0.27052498,0.32656506,0.021414267,0.004676829,0.015382876,0.026780672
B_2_2_P_BLUE_-1_0_1_4_2_2_P_ORANGE_1_4_2_2_3_2,2,1,0,3,3,0.6666666666666666,0.0,0.2975801,0.15809591,0.07403807,0.41298416,0.20783447,0.09387295,0.07569279,0.28495646
B_0_0_P_BLUE_-4_-4_0_-1_0_-1_P_ORANGE_-1_-1_0_2_3_3,2,1,0,3,3,0.6666666666666666,0.0,0.29702455,0.14217734,0.096009895,0.40158543,0.15513645,0.05501015,0.07744637,0.1974976
B_-3_4_P_BLUE_-4_2_-3_-1_-3_4_P_ORANGE_-3_4_-1_4_0_4,2,1,0,3,3,0.6666666666666666,0.0,0.2934339,0.05687372,0.21560204,0.3499163,0.088460304,0.03561603,0.03882373,0.12068875
B_-1_0_P_BLUE_-4_-4_-1_0_0_0_P_ORANGE_-2_0_-1_0_2_3,2,1,0,3,3,0.6666666666666666,0.0,0.29072788,0.07134732,0.19227791,0.3590935,0.072336264,0.070295624,0.015571917,0.17139778
B_-4_3_P_BLUE_-4_2_-2_1_0_3_P_ORANGE_-4_4_-3_4_-2_1,2,1,0,3,3,0.6666666666666666,0.0,0.2905936,0.12108679,0.13796411,0.4341482,0.037048373,0.019910876,0.0093562035,0.055312857
B_-4_3_P_BLUE_-4_0_-4_4_-2_4_P_ORANGE_-4_4_-3_4_-1_4,2,1,0,3,3,0.6666666666666666,0.0,0.29025948,0.033652112,0.24272229,0.31599244,0.09110749,0.036980867,0.057109535,0.14252275
B_3_4_P_BLUE_-1_0_3_1_3_4_P_ORANGE_-1_3_1_4_2_4,2,1,0,3,3,0.6666666666666666,0.0,0.2897837,0.0371998,0.26048756,0.34227404,0.00894178,0.0007620294,0.00830252,0.010012771
B_-4_-2_P_BLUE_-4_-2_-3_-5_-2_-2_P_ORANGE_-4_0_0_-4_1_-2,2,1,0,3,3,0.6666666666666666,0.0,0.28485808,0.050385185,0.21503335,0.3320741,0.010775927,0.00078779,0.009751679,0.011667665
B_1_4_P_BLUE_1_4_2_1_2_4_P_ORANGE_-1_4_1_4_1_4,2,1,0,3,3,0.6666666666666666,0.0,0.2829262,0.13234733,0.10983121,0.43113667,0.037046317,0.043934856,0.0041731014,0.09914386
